step,system_total_stopped,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,A1_stopped,A1_accumulated_waiting_time,A1_average_speed,B0_stopped,B0_accumulated_waiting_time,B0_average_speed,B1_stopped,B1_accumulated_waiting_time,B1_average_speed,B2_stopped,B2_accumulated_waiting_time,B2_average_speed,C0_stopped,C0_accumulated_waiting_time,C0_average_speed,C1_stopped,C1_accumulated_waiting_time,C1_average_speed,C2_stopped,C2_accumulated_waiting_time,C2_average_speed,D0_stopped,D0_accumulated_waiting_time,D0_average_speed,D1_stopped,D1_accumulated_waiting_time,D1_average_speed,D2_stopped,D2_accumulated_waiting_time,D2_average_speed,E1_stopped,E1_accumulated_waiting_time,E1_average_speed,agents_total_stopped,agents_total_accumulated_waiting_time
245.0,29,283.0,5.775510204081633,2.1605463401070204,3,61.0,0.23646698221515194,2,9.0,0.08641410900953354,5,45.0,0.11093970657037136,1,47.0,0.34019290657409784,6,82.0,0.0,2,19.0,0.1005227762502025,3,20.0,0.16621485383121207,1,6.0,0.0,3,16.0,0.15229923362694386,1,6.0,0.0,2,25.0,0.0,29,336.0
250.0,34,441.0,9.1875,2.242199728060997,3,76.0,0.0,2,19.0,0.30771336463090126,4,65.0,0.20240485355347507,3,57.0,0.19695376832581285,6,112.0,0.09501374303357571,2,29.0,0.20576689114040161,4,40.0,0.057195858657493416,1,11.0,0.0,6,39.0,0.00034219177237434915,1,11.0,0.25309831625412876,2,35.0,0.0,34,494.0
255.0,38,615.0,12.058823529411764,1.6452917097526212,3,91.0,0.2318400068173238,3,30.0,0.001350205708566891,4,85.0,0.13698328787828576,3,72.0,0.20833100670307367,7,144.0,0.0394951682256822,3,40.0,0.001307667487123569,4,60.0,0.0,2,16.0,0.28664857093843765,6,69.0,0.0,1,16.0,0.3054499339813746,2,45.0,0.041400081289347516,38,668.0
260.0,39,804.0,14.618181818181819,1.245498530312161,3,106.0,0.0,3,45.0,0.0,4,105.0,0.15141463353746717,3,87.0,0.22302330664591738,8,180.0,5.138025717081542e-05,3,55.0,0.050695639082488024,4,80.0,0.028396694610504997,1,21.0,0.15653450853171122,6,99.0,0.031664900556717154,2,24.0,2.4789512116315394e-05,2,55.0,0.13825799751148637,39,857.0
265.0,43,1011.0,17.736842105263158,1.200648365181611,3,121.0,0.0,3,60.0,0.0,5,130.0,0.14615025118408112,4,104.0,0.08663324406809667,8,220.0,0.0,3,70.0,0.10770493835543563,4,100.0,0.1952304917044779,2,31.0,0.1771229970656989,6,129.0,0.01714392081449454,2,34.0,0.0,2,65.0,0.0065144153580635215,42,1064.0
270.0,50,1243.0,20.716666666666665,0.8340080256982163,3,136.0,0.0,3,75.0,0.0,6,160.0,0.09734281352627648,4,124.0,0.0,9,260.0,0.0,3,85.0,0.2803115439352789,6,124.0,0.06221748896859717,3,46.0,0.004628544998241228,8,162.0,0.0007595404386609038,2,44.0,0.01672096123959736,3,80.0,0.04828428145615379,50,1296.0
275.0,2,6.0,0.09523809523809523,3.373240415451022,0,60.0,0.27396268274976127,0,0.0,1.0,0,87.0,0.19924618277247721,0,48.0,0.2970119275365403,0,151.0,0.14514875560909196,0,0.0,0.36828342762102934,1,37.0,0.1833996459678979,0,6.0,0.22270274635897308,0,84.0,0.19637527303015956,0,0.0,0.3418480218087251,0,6.0,0.2905150606090842,1,479.0
280.0,8,33.0,0.515625,6.09126196959921,0,0.0,0.667286555979374,1,0.0,0.37443831471794214,1,13.0,0.3852694452119011,0,24.0,0.5132642668938047,2,39.0,0.4036798156422369,0,0.0,0.5346520805949067,2,15.0,0.038156258108154456,0,0.0,0.5328652272761004,0,7.0,0.46634743147479885,0,0.0,0.45134858530728117,0,0.0,0.4492147632725969,6,98.0
285.0,14,73.0,1.2372881355932204,5.749926558912876,0,0.0,0.8677397699020054,0,0.0,0.680812156963419,2,10.0,0.38841249787221793,0,0.0,1.0,5,57.0,0.1241406271371737,1,1.0,0.3795539760742783,2,29.0,0.01686031729591049,0,0.0,0.7372419772242977,1,1.0,0.14875150488653255,1,4.0,0.5689216368189088,1,1.0,0.3330535127382214,13,103.0
290.0,19,102.0,1.8888888888888888,4.060908544978414,1,0.0,0.3714091493018046,2,15.0,0.31932114427192165,2,20.0,0.41974187609286134,0,0.0,0.4865514500547423,5,83.0,0.09670681966420372,2,15.0,0.1647771723307616,1,25.0,0.1938520753219056,0,0.0,0.558808418335688,2,9.0,0.25887830904441156,3,14.0,0.26105406898471084,1,6.0,0.14366697442399656,19,187.0
295.0,24,207.0,3.9056603773584904,3.596584539031909,0,0.0,0.7147896116084893,3,25.0,0.29156867468963926,2,30.0,0.18192017088317514,0,0.0,0.36020805280151547,6,84.0,0.16578707623897934,2,25.0,0.36453877644833965,1,25.0,0.06213232259735991,1,3.0,0.39443514108013655,3,19.0,0.03216727629243688,3,60.0,0.0817788705123291,3,20.0,0.18436535071557084,24,291.0
300.0,24,322.0,6.708333333333333,3.112394762634421,0,0.0,1.0,2,23.0,0.19444527635469014,2,40.0,0.15429138850215904,0,0.0,1.0,6,83.0,0.15630090054242873,2,28.0,0.05119266491766568,2,35.0,5.6018488255419946e-05,1,8.0,0.0,3,29.0,0.3312470138387258,3,75.0,0.15232024396442434,3,35.0,0.27890124300246083,24,356.0
305.0,28,450.0,9.183673469387756,2.537719667515162,0,0.0,1.0,3,36.0,0.28528038177422216,2,50.0,0.0,0,0.0,0.4430212129995163,6,111.0,0.0616200126897519,3,43.0,0.28024859068818214,2,45.0,0.06743259711379256,1,13.0,0.08939277358995351,3,42.0,0.11143994157413518,3,59.0,0.09724253184091312,4,52.0,0.23636345469013723,27,451.0
310.0,27,580.0,12.340425531914894,2.6019911092561423,0,0.0,1.0,3,51.0,0.19444615618892605,2,60.0,0.08690949288866166,0,0.0,0.7998629287448186,6,141.0,0.26681674981676295,3,58.0,0.03539054565198223,2,55.0,0.16388708775761904,1,18.0,0.3106197935882178,2,52.0,0.10903114612404255,4,77.0,4.515546792729898e-05,4,72.0,0.0,27,584.0
315.0,32,726.0,14.816326530612244,1.7015775974202203,0,0.0,1.0,4,70.0,0.08485579181736794,3,70.0,0.1024316515126044,0,0.0,1.0,7,171.0,0.09140295545079802,4,78.0,0.17721781571995537,2,65.0,0.0,2,24.0,0.2174450767727781,2,62.0,0.12395582897167651,4,97.0,0.02700201646792106,4,92.0,0.0,32,729.0
320.0,8,42.0,0.8076923076923077,3.753259741075451,0,0.0,0.6796043248545275,0,19.0,0.384361727022472,0,0.0,0.6249626064487686,0,0.0,0.3042534208007157,3,126.0,0.10725026073554397,1,26.0,0.3569781593621181,1,21.0,0.15864388162301774,2,11.0,0.14239204415548667,1,7.0,0.1371922768581932,0,37.0,0.2579633786835058,0,38.0,0.18786505513732427,8,285.0
